846254
873700
786103
1036546
932444
760485
640930
792003
640881
780355
661325
565132
499036
1298322
954119
723066
652504
586413
722726
719885
592450
582897
513718
502676
456884
444900
451555
1700510
1218224
1120303
859101
676074
708850
769586
668569
664428
535589
887687
713255
583878
478994
436658
581933
555557
616579
543188
500430
483725
471426
810852
667625
594498
566413
530922
521511
547521
543449
479194
553577
468423
482144
504593
460437
706235
632630
578329
610937
510397
487276
468881
499766
481675
454684
488855
530922
607922
562777
617340
531434
753922
573702
509559
488337
460057
474571
470913
468649
459163
604079
612135
590403
513059
465885
486032
480039
455368
500212
929546
770622
634250
560675
536502
500086
562078
467347
465671
444892
472788
482644
457134
450478
470110
438006
433936
567783
553018
538946
