558257
739050
569120
503686
503861
402948
426177
594918
515001
476441
423719
410911
348729
673381
449972
391297
415301
470875
336326
472670
337502
323737
318151
388152
424932
366739
308518
474386
467892
302880
307126
341446
287142
266456
258847
255430
254960
484633
464780
483980
460862
384940
428878
366047
372043
405215
292156
326373
296555
728194
603241
590857
448577
507142
449424
488493
385843
357561
318888
308770
328917
313601
307250
588439
536291
664294
561190
489866
436028
396117
406104
361080
308495
310833
339660
323052
326578
315409
328063
938052
788549
609987
562321
491451
482117
429630
375152
377576
374921
370490
356664
383731
330857
298937
311824
307184
346408
476751
371369
347459
345176
348892
352295
316646
330642
330370
301533
298485
303876
322410
394844
357334
377600
402441
369080
394898
328647
